lea_name,lea_id,state,year,homeschool_students
Portage Community School District,5512060,WISCONSIN,2017-18,106.0
Prentice School District,5512210,WISCONSIN,2020-21,34.0
Prentice School District,5512210,WISCONSIN,2021-22,44.0
Prentice School District,5512210,WISCONSIN,2022-23,37.0
Prescott School District,5512240,WISCONSIN,2017-18,51.0
Prescott School District,5512240,WISCONSIN,2018-19,27.0
Prescott School District,5512240,WISCONSIN,2019-20,25.0
Prescott School District,5512240,WISCONSIN,2020-21,38.0
Prescott School District,5512240,WISCONSIN,2021-22,50.0
Prescott School District,5512240,WISCONSIN,2022-23,45.0
Princeton School District,5512300,WISCONSIN,2017-18,17.0
Princeton School District,5512300,WISCONSIN,2018-19,21.0
Princeton School District,5512300,WISCONSIN,2019-20,13.0
Princeton School District,5512300,WISCONSIN,2020-21,27.0
Prentice School District,5512210,WISCONSIN,2019-20,24.0
Princeton School District,5512300,WISCONSIN,2021-22,27.0
Pulaski Community School District,5512330,WISCONSIN,2017-18,129.0
Pulaski Community School District,5512330,WISCONSIN,2018-19,145.0
Pulaski Community School District,5512330,WISCONSIN,2019-20,143.0
Pulaski Community School District,5512330,WISCONSIN,2020-21,177.0
Pulaski Community School District,5512330,WISCONSIN,2021-22,187.0
Pulaski Community School District,5512330,WISCONSIN,2022-23,179.0
Racine Unified School District,5512360,WISCONSIN,2017-18,529.0
Racine Unified School District,5512360,WISCONSIN,2018-19,525.0
Racine Unified School District,5512360,WISCONSIN,2019-20,486.0
Racine Unified School District,5512360,WISCONSIN,2020-21,631.0
Racine Unified School District,5512360,WISCONSIN,2021-22,550.0
Racine Unified School District,5512360,WISCONSIN,2022-23,536.0
Randall J1 School District,5512390,WISCONSIN,2017-18,14.0
Princeton School District,5512300,WISCONSIN,2022-23,25.0
Port Washington-Saukville School District,5512000,WISCONSIN,2022-23,89.0
Prentice School District,5512210,WISCONSIN,2018-19,19.0
Prairie Du Chien Area School District,5512150,WISCONSIN,2022-23,0.0
Portage Community School District,5512060,WISCONSIN,2018-19,93.0
Portage Community School District,5512060,WISCONSIN,2019-20,84.0
Portage Community School District,5512060,WISCONSIN,2020-21,121.0
Portage Community School District,5512060,WISCONSIN,2021-22,93.0
Portage Community School District,5512060,WISCONSIN,2022-23,82.0
Potosi School District,5512090,WISCONSIN,2017-18,17.0
Potosi School District,5512090,WISCONSIN,2018-19,11.0
Potosi School District,5512090,WISCONSIN,2019-20,10.0
Potosi School District,5512090,WISCONSIN,2020-21,30.0
Potosi School District,5512090,WISCONSIN,2021-22,0.0
Potosi School District,5512090,WISCONSIN,2022-23,0.0
Poynette School District,5512120,WISCONSIN,2017-18,20.0
Poynette School District,5512120,WISCONSIN,2018-19,24.0
Prentice School District,5512210,WISCONSIN,2017-18,18.0
Poynette School District,5512120,WISCONSIN,2019-20,27.0
Poynette School District,5512120,WISCONSIN,2021-22,30.0
Poynette School District,5512120,WISCONSIN,2022-23,29.0
Prairie Farm Public School District,5512180,WISCONSIN,2017-18,9.0
Prairie Farm Public School District,5512180,WISCONSIN,2018-19,19.0
Prairie Farm Public School District,5512180,WISCONSIN,2019-20,9.0
Prairie Farm Public School District,5512180,WISCONSIN,2020-21,0.0
Prairie Farm Public School District,5512180,WISCONSIN,2021-22,24.0
Prairie Farm Public School District,5512180,WISCONSIN,2022-23,38.0
Prairie Du Chien Area School District,5512150,WISCONSIN,2017-18,19.0
Prairie Du Chien Area School District,5512150,WISCONSIN,2018-19,10.0
Prairie Du Chien Area School District,5512150,WISCONSIN,2019-20,18.0
Prairie Du Chien Area School District,5512150,WISCONSIN,2020-21,24.0
Prairie Du Chien Area School District,5512150,WISCONSIN,2021-22,0.0
Poynette School District,5512120,WISCONSIN,2020-21,32.0
Randall J1 School District,5512390,WISCONSIN,2018-19,14.0
Pepin Area School District,5511580,WISCONSIN,2018-19,0.0
Pecatonica Area School District,5501310,WISCONSIN,2022-23,20.0
Oconomowoc Area School District,5510890,WISCONSIN,2020-21,233.0
Oconomowoc Area School District,5510890,WISCONSIN,2021-22,214.0
Oconomowoc Area School District,5510890,WISCONSIN,2022-23,205.0
Oconto Falls Public School District,5510950,WISCONSIN,2017-18,21.0
Oconto Falls Public School District,5510950,WISCONSIN,2018-19,25.0
Oconto Falls Public School District,5510950,WISCONSIN,2019-20,16.0
Oconto Falls Public School District,5510950,WISCONSIN,2020-21,52.0
Oconto Falls Public School District,5510950,WISCONSIN,2021-22,50.0
Oconto Falls Public School District,5510950,WISCONSIN,2022-23,60.0
Oconto Unified School District,5510920,WISCONSIN,2017-18,34.0
Oconto Unified School District,5510920,WISCONSIN,2018-19,43.0
Oconto Unified School District,5510920,WISCONSIN,2019-20,36.0
Oconto Unified School District,5510920,WISCONSIN,2020-21,42.0
Oconomowoc Area School District,5510890,WISCONSIN,2019-20,158.0
Oconto Unified School District,5510920,WISCONSIN,2021-22,34.0
Omro School District,5510980,WISCONSIN,2017-18,82.0
Omro School District,5510980,WISCONSIN,2018-19,80.0
Omro School District,5510980,WISCONSIN,2019-20,71.0
Omro School District,5510980,WISCONSIN,2020-21,81.0
Omro School District,5510980,WISCONSIN,2021-22,59.0
Omro School District,5510980,WISCONSIN,2022-23,60.0
Onalaska School District,5511010,WISCONSIN,2017-18,46.0
Onalaska School District,5511010,WISCONSIN,2018-19,57.0
Onalaska School District,5511010,WISCONSIN,2019-20,55.0
Onalaska School District,5511010,WISCONSIN,2020-21,104.0
Onalaska School District,5511010,WISCONSIN,2021-22,81.0
Onalaska School District,5511010,WISCONSIN,2022-23,78.0
Oostburg School District,5511070,WISCONSIN,2017-18,80.0
Oconto Unified School District,5510920,WISCONSIN,2022-23,44.0
Oostburg School District,5511070,WISCONSIN,2018-19,88.0
Oconomowoc Area School District,5510890,WISCONSIN,2018-19,131.0
Oakfield School District,5510860,WISCONSIN,2022-23,0.0
Northwood School District,5509720,WISCONSIN,2018-19,12.0
Northwood School District,5509720,WISCONSIN,2019-20,10.0
Northwood School District,5509720,WISCONSIN,2020-21,0.0
Northwood School District,5509720,WISCONSIN,2021-22,23.0
Northwood School District,5509720,WISCONSIN,2022-23,24.0
Norwalk-Ontario-Wilton School District,5510770,WISCONSIN,2017-18,27.0
Norwalk-Ontario-Wilton School District,5510770,WISCONSIN,2018-19,31.0
Norwalk-Ontario-Wilton School District,5510770,WISCONSIN,2019-20,34.0
Norwalk-Ontario-Wilton School District,5510770,WISCONSIN,2020-21,47.0
Norwalk-Ontario-Wilton School District,5510770,WISCONSIN,2021-22,64.0
Norwalk-Ontario-Wilton School District,5510770,WISCONSIN,2022-23,56.0
Norway J7 School District,5510800,WISCONSIN,2017-18,0.0
Norway J7 School District,5510800,WISCONSIN,2018-19,0.0
Oconomowoc Area School District,5510890,WISCONSIN,2017-18,144.0
Norway J7 School District,5510800,WISCONSIN,2019-20,0.0
Norway J7 School District,5510800,WISCONSIN,2021-22,0.0
Norway J7 School District,5510800,WISCONSIN,2022-23,0.0
Oak Creek-Franklin Joint School District,5510830,WISCONSIN,2017-18,60.0
Oak Creek-Franklin Joint School District,5510830,WISCONSIN,2018-19,62.0
Oak Creek-Franklin Joint School District,5510830,WISCONSIN,2019-20,71.0
Oak Creek-Franklin Joint School District,5510830,WISCONSIN,2020-21,77.0
Oak Creek-Franklin Joint School District,5510830,WISCONSIN,2021-22,67.0
Oak Creek-Franklin Joint School District,5510830,WISCONSIN,2022-23,54.0
Oakfield School District,5510860,WISCONSIN,2017-18,27.0
Oakfield School District,5510860,WISCONSIN,2018-19,19.0
Oakfield School District,5510860,WISCONSIN,2019-20,22.0
Oakfield School District,5510860,WISCONSIN,2020-21,24.0
Oakfield School District,5510860,WISCONSIN,2021-22,0.0
Norway J7 School District,5510800,WISCONSIN,2020-21,0.0
Pepin Area School District,5511580,WISCONSIN,2017-18,7.0
Oostburg School District,5511070,WISCONSIN,2019-20,88.0
Oostburg School District,5511070,WISCONSIN,2021-22,103.0
Palmyra-Eagle Area School District,5511350,WISCONSIN,2018-19,45.0
Palmyra-Eagle Area School District,5511350,WISCONSIN,2019-20,39.0
Palmyra-Eagle Area School District,5511350,WISCONSIN,2020-21,68.0
Palmyra-Eagle Area School District,5511350,WISCONSIN,2021-22,51.0
Palmyra-Eagle Area School District,5511350,WISCONSIN,2022-23,51.0
